interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_timeLoss;edge_traveltime;edge_waitingTime
1920.00;2040.00;2min_agg;0;2.28;0;7;27318402#7;0;0;1.14;7;0.56;9.54;66.81;26.09;4.46;9.36;0.00
1920.00;2040.00;2min_agg;7;2.35;0;7;27318402#8;0;0;1.17;0;0.54;1.93;13.29;27.05;0.42;1.74;0.00
1920.00;2040.00;2min_agg;0;95.05;27;0;29027962#0;28;28;31.68;34;15.75;85.50;2613.30;2.74;2341.55;84.13;612.00
1920.00;2040.00;2min_agg;0;8.60;0;11;29027962#1;0;0;2.87;7;1.38;19.88;191.35;9.58;122.31;16.19;76.00
1920.00;2040.00;2min_agg;0;0.70;0;2;29027962#10;0;0;0.23;2;0.11;5.51;11.01;24.69;1.47;5.22;0.00
1920.00;2040.00;2min_agg;0;154.89;0;2;29027962#11;0;0;51.63;2;1.00;1.30;3.72;4.01;0.91;0.04;0.00
1920.00;2040.00;2min_agg;0;306.60;0;6;29027962#3;7;7;102.20;7;49.79;850.14;3340.34;0.11;3326.01;856.04;3203.00
1920.00;2040.00;2min_agg;0;166.14;0;7;29027962#4;5;5;55.38;9;26.47;140.81;1133.98;0.44;1111.79;141.06;980.00
1920.00;2040.00;2min_agg;12;4.54;0;11;29027962#6;0;0;1.51;0;0.74;21.08;252.37;22.22;40.98;20.89;0.00
1920.00;2040.00;2min_agg;0;0.88;0;1;29027962#9;2;2;0.29;2;0.14;9.44;16.07;16.64;6.61;9.26;0.00
1920.00;2040.00;2min_agg;0;18.24;31;0;331158296#0;15;15;6.08;32;2.96;17.74;560.78;14.72;265.42;17.04;9.00
1920.00;2040.00;2min_agg;0;96.96;0;32;331158296#0.267;3;3;32.32;26;15.86;24.69;758.23;2.84;681.09;23.96;493.00
1920.00;2040.00;2min_agg;0;111.41;0;26;331158296#1;15;15;37.14;36;18.31;59.84;1752.17;2.27;1602.40;59.00;927.00
1920.00;2040.00;2min_agg;0;13.18;0;25;331158296#2;6;6;4.39;21;2.02;4.38;97.85;15.25;44.02;4.11;0.00
1920.00;2040.00;2min_agg;0;9.53;0;21;331158296#2.100;11;11;2.38;20;1.04;2.08;41.74;19.97;11.94;1.82;0.00
1920.00;2040.00;2min_agg;0;37.06;0;19;331158296#2.118;1;1;9.26;17;4.42;14.94;264.62;4.32;213.72;13.78;64.00
1920.00;2040.00;2min_agg;0;33.16;0;47;331158298;0;0;11.05;45;5.04;5.64;257.88;12.37;135.74;5.35;0.00
1920.00;2040.00;2min_agg;0;101.12;0;45;331158298.105;21;21;33.71;52;16.55;28.93;1343.50;4.00;1125.09;28.28;689.00
1920.00;2040.00;2min_agg;0;7.04;0;7;331159362#2;0;0;2.35;7;0.76;1.10;7.69;12.84;4.00;0.74;0.00
1920.00;2040.00;2min_agg;6;2.37;0;7;331159362#3;0;0;1.18;0;0.57;9.96;59.65;21.57;8.75;9.75;0.00
1920.00;2040.00;2min_agg;0;6.24;0;13;331159363#1;4;4;1.56;17;0.75;7.24;101.82;19.49;26.26;7.04;0.00
1920.00;2040.00;2min_agg;0;5.35;0;16;331159364#0;2;2;1.78;15;0.86;6.72;102.53;24.48;4.56;6.52;0.00
1920.00;2040.00;2min_agg;0;6.74;0;17;331159364#1;1;1;3.37;17;1.58;3.68;62.50;22.39;8.73;3.47;0.00
1920.00;2040.00;2min_agg;17;5.73;0;17;331159364#2;2;2;1.91;0;0.95;20.44;345.09;24.79;13.54;20.24;0.00
1920.00;2040.00;2min_agg;0;141.16;0;49;331159364#2.1476;9;9;47.05;47;22.55;19.24;924.56;3.10;793.04;18.30;402.00
1920.00;2040.00;2min_agg;0;21.74;52;0;331159364#2.526;23;23;7.25;53;3.60;46.23;2464.78;20.54;578.95;45.66;1.00
1920.00;2040.00;2min_agg;0;15.54;0;17;331159366#1;3;3;5.18;17;1.52;0.79;13.36;15.45;3.42;0.46;0.00
1920.00;2040.00;2min_agg;0;29.03;0;34;331159366#2;7;7;9.68;34;4.10;3.10;105.45;11.37;52.25;2.60;0.00
1920.00;2040.00;2min_agg;0;31.00;0;20;331159366#3;3;3;10.33;20;2.27;0.72;14.29;12.32;5.94;0.31;0.00
1920.00;2040.00;2min_agg;0;51.71;0;66;331159366#4;14;14;17.24;64;7.71;5.26;334.65;11.20;177.67;4.73;0.00
1920.00;2040.00;2min_agg;0;58.42;0;37;331159366#5;5;5;19.47;38;6.56;1.78;64.84;8.01;38.08;1.10;4.00
1920.00;2040.00;2min_agg;0;93.76;0;78;331159366#6;23;23;31.25;80;13.69;5.61;441.48;7.89;274.91;4.94;6.00
1920.00;2040.00;2min_agg;0;98.76;0;32;331159366#7;1;1;32.92;32;5.02;0.81;25.96;8.86;16.91;0.30;2.00
1920.00;2040.00;2min_agg;0;40.93;0;49;331159366#8;47;47;13.64;48;6.28;6.26;305.70;10.74;167.48;5.72;1.00
1920.00;2040.00;2min_agg;6;18.26;44;6;331159372#0;22;22;9.13;44;4.55;48.27;2382.78;22.64;433.49;48.07;0.00
1920.00;2040.00;2min_agg;0;15.16;0;43;331159372#1;3;3;7.58;45;3.71;9.42;414.03;24.67;41.70;9.21;0.00
1920.00;2040.00;2min_agg;0;38.57;0;45;331159372#2;0;0;19.29;38;9.43;13.28;552.93;9.37;361.98;12.88;163.00
1920.00;2040.00;2min_agg;0;141.47;0;21;331159372#4;1;1;47.16;27;23.01;22.87;531.87;1.59;497.54;22.64;411.00
1920.00;2040.00;2min_agg;0;6.67;0;15;331159372#6;0;0;2.22;13;0.99;2.37;32.82;19.43;9.57;2.14;0.00
1920.00;2040.00;2min_agg;0;5.89;0;13;331159372#7;0;0;1.96;13;0.77;1.01;13.17;23.34;1.92;0.80;0.00
1920.00;2040.00;2min_agg;0;4.34;0;13;331159372#7.21;0;0;2.17;13;1.06;7.39;96.09;25.64;5.88;7.20;0.00
1920.00;2040.00;2min_agg;0;107.92;0;13;331159372#8;0;0;53.96;13;1.04;0.20;2.59;26.10;0.12;0.01;0.00
1920.00;2040.00;2min_agg;13;4.31;0;13;331159372#9;0;0;2.15;0;1.06;9.74;126.21;25.57;8.08;9.55;0.00
1920.00;2040.00;2min_agg;0;12.64;0;14;331159373#0;0;0;4.21;13;1.78;3.37;45.22;10.33;27.68;2.99;0.00
1920.00;2040.00;2min_agg;0;8.64;0;22;331159373#0.23;4;4;2.88;22;1.39;8.71;190.31;21.66;38.76;8.52;0.00
1920.00;2040.00;2min_agg;0;17.95;0;20;331159373#0.40;7;7;5.98;20;2.04;1.17;23.43;13.55;11.67;0.83;0.00
1920.00;2040.00;2min_agg;20;6.16;0;22;331159373#1;6;6;3.08;0;1.53;24.54;488.25;27.12;12.21;24.36;0.00
1920.00;2040.00;2min_agg;0;3.97;9;0;331159373#3;7;7;1.98;9;0.99;27.43;282.17;21.79;67.69;27.25;0.00
1920.00;2040.00;2min_agg;0;7.81;0;11;331159374;0;0;3.90;11;1.67;2.62;28.77;13.65;14.02;2.30;0.00
1920.00;2040.00;2min_agg;0;6.20;16;0;331162256#0;9;9;3.10;17;1.55;53.03;886.04;22.55;138.42;52.84;0.00
1920.00;2040.00;2min_agg;0;5.89;0;17;331162256#1;0;0;2.95;17;1.38;3.28;55.79;25.57;2.72;3.08;0.00
1920.00;2040.00;2min_agg;0;7.14;0;17;331162256#1.100;2;2;2.38;17;1.02;1.50;25.42;23.19;3.48;1.27;0.00
1920.00;2040.00;2min_agg;0;133.33;0;10;343157891#0;0;0;133.33;10;74.00;11.23;111.30;0.93;103.35;10.28;88.00
1920.00;2040.00;2min_agg;0;133.33;0;11;343157891#1;0;0;133.33;10;61.67;30.95;313.98;0.72;296.39;20.74;238.00
1920.00;2040.00;2min_agg;0;120.59;0;10;343157891#3;0;0;120.59;10;42.24;15.10;152.95;1.03;144.76;10.38;118.00
1920.00;2040.00;2min_agg;0;42.22;0;0;343157892;0;0;42.22;10;21.01;137.78;1059.06;1.55;979.14;137.48;589.00
1920.00;2040.00;2min_agg;0;132.08;0;10;343157893;0;0;132.08;6;60.49;65.82;525.26;0.58;508.72;62.82;443.00
1920.00;2040.00;2min_agg;0;88.75;0;6;343157894;0;0;88.75;2;36.93;89.87;298.50;0.37;292.45;70.44;259.00
1920.00;2040.00;2min_agg;0;34.50;0;17;343227267;3;3;8.62;15;4.15;11.66;186.62;4.29;153.17;10.92;109.00
1920.00;2040.00;2min_agg;0;8.52;0;12;343227269#1;4;4;2.84;14;1.30;4.34;59.31;14.53;27.64;4.03;0.00
1920.00;2040.00;2min_agg;0;37.67;0;7;343227269#2;0;0;12.56;8;6.09;19.89;142.51;1.84;133.34;19.37;104.00
1920.00;2040.00;2min_agg;0;8.01;0;9;343227270#0;0;0;4.01;6;1.98;27.01;240.42;9.44;158.91;26.27;120.00
1920.00;2040.00;2min_agg;0;1.74;0;3;343227270#2;0;0;0.87;3;0.41;11.76;35.29;14.83;13.31;10.97;0.00
1920.00;2040.00;2min_agg;3;1.65;0;3;343227271#4;0;0;0.82;0;0.39;11.24;33.72;15.61;13.72;11.04;0.00
1920.00;2040.00;2min_agg;0;1.92;0;4;343227271#6;4;4;0.96;4;0.46;9.32;37.28;17.86;13.45;9.13;0.00
1920.00;2040.00;2min_agg;0;1.87;0;4;343227271#7;0;0;1.87;2;0.90;7.11;25.82;16.87;10.33;6.61;0.00
1920.00;2040.00;2min_agg;5;87.22;9;5;456043498#0;14;14;29.07;8;14.47;117.05;1615.79;1.36;1534.16;115.56;1305.00
1920.00;2040.00;2min_agg;0;222.61;0;8;456043498#1;20;20;74.20;6;37.04;276.56;3228.85;0.46;3174.24;270.57;2821.00
1920.00;2040.00;2min_agg;0;3.76;0;7;456043498#3;1;1;1.25;11;0.61;10.15;93.87;21.00;21.95;9.96;0.00
1920.00;2040.00;2min_agg;13;4.41;0;12;456043498#4;0;0;1.47;0;0.73;17.05;220.05;24.65;21.67;16.86;0.00
1920.00;2040.00;2min_agg;0;7.40;0;20;456207630#10;7;7;2.47;19;1.21;18.33;359.68;22.37;71.09;18.02;6.00
1920.00;2040.00;2min_agg;24;14.14;0;33;456207630#11;0;0;4.71;8;2.29;11.34;388.87;20.65;92.34;11.10;0.00
1920.00;2040.00;2min_agg;0;93.23;0;3;456207630#3;0;0;31.08;3;0.60;0.75;2.24;6.97;1.63;0.03;0.00
1920.00;2040.00;2min_agg;0;1.41;0;3;456207630#4;0;0;0.47;3;0.22;6.46;19.39;18.53;5.42;6.25;0.00
1920.00;2040.00;2min_agg;0;1.07;0;3;456207630#5;1;1;0.36;3;0.17;9.82;29.47;23.85;2.14;9.56;0.00
1920.00;2040.00;2min_agg;0;14.40;30;3;456207630#6;37;37;4.80;36;2.39;24.05;819.12;19.92;227.42;23.86;0.00
1920.00;2040.00;2min_agg;0;17.40;0;36;456207630#7;0;0;5.80;36;1.89;0.54;19.61;26.41;0.66;0.36;0.00
1920.00;2040.00;2min_agg;0;62.05;0;35;456207630#8;5;5;20.68;37;10.23;39.26;1368.43;4.81;1115.38;38.59;796.00
1920.00;2040.00;2min_agg;0;5.24;0;7;457869985;0;0;5.24;7;2.40;5.60;39.21;12.02;17.45;4.94;0.00
1920.00;2040.00;2min_agg;0;12.54;0;16;503654784;0;0;12.54;17;5.80;6.31;105.38;11.88;48.48;5.64;0.00
1920.00;2040.00;2min_agg;0;0.03;0;0;51081576#3;0;0;0.03;1;0.01;15.54;0.97;20.64;0.05;15.30;0.00
1920.00;2040.00;2min_agg;0;19.77;0;25;607902629#1;0;0;19.77;25;9.42;15.86;396.22;10.84;182.05;14.84;33.00
1920.00;2040.00;2min_agg;0;2.86;0;4;607902629#2;0;0;2.86;5;1.32;10.43;43.57;12.65;11.25;9.29;0.00
1920.00;2040.00;2min_agg;9;3.52;0;11;769037328#2;2;2;1.76;0;0.86;26.70;256.50;22.92;48.20;26.51;0.00
1920.00;2040.00;2min_agg;5;2.13;0;4;775228304;0;0;2.13;0;1.02;5.32;26.10;20.15;1.10;5.07;0.00
1920.00;2040.00;2min_agg;6;5.08;0;11;775228305;0;0;5.08;4;2.37;3.89;42.57;19.24;5.75;3.64;0.00
1920.00;2040.00;2min_agg;0;98.82;0;49;826096563#0;14;14;32.94;46;16.27;31.06;1550.51;4.37;1299.06;30.54;777.00
1920.00;2040.00;2min_agg;0;25.79;0;50;826096563#1;0;0;8.60;56;3.98;3.78;201.90;18.57;65.03;3.54;0.00
1920.00;2040.00;2min_agg;75;25.02;0;56;826096563#1.82;1;1;8.34;0;4.10;11.77;771.28;22.25;142.03;11.57;0.00
1920.00;2040.00;2min_agg;0;8.16;0;16;826105809#10;16;16;2.72;15;1.25;3.78;58.62;17.15;21.64;3.54;0.00
1920.00;2040.00;2min_agg;0;5.44;0;16;826105809#11;1;1;2.72;16;1.32;6.59;105.41;25.26;7.44;6.40;0.00
1920.00;2040.00;2min_agg;0;5.81;0;16;826105809#12;0;0;2.91;16;1.26;1.40;22.39;26.52;0.54;1.21;0.00
1920.00;2040.00;2min_agg;17;5.10;0;16;826105809#13;0;0;1.70;0;0.84;16.10;256.14;26.30;8.32;15.92;0.00
1920.00;2040.00;2min_agg;0;14.69;25;0;826105809#14;14;14;4.90;23;2.43;14.05;327.03;13.56;164.23;13.82;0.00
1920.00;2040.00;2min_agg;0;14.17;0;23;826105809#14.186;3;3;3.54;24;1.33;1.09;25.74;18.54;6.62;0.79;0.00
1920.00;2040.00;2min_agg;0;59.38;0;17;826105809#14.238;7;7;14.84;17;7.22;20.04;349.86;2.70;306.25;19.06;199.00
1920.00;2040.00;2min_agg;0;0.49;0;1;881450263;0;0;0.49;1;0.24;12.70;12.70;17.30;1.95;11.95;0.00
1920.00;2040.00;2min_agg;0;4.36;9;0;881465158#8;8;8;2.18;9;1.09;29.72;315.63;20.48;90.50;29.49;0.00
1920.00;2040.00;2min_agg;0;25.11;0;28;897570586;0;0;8.37;30;3.62;3.64;105.65;11.00;64.68;3.29;0.00
1920.00;2040.00;2min_agg;0;12.58;0;31;897570586.53;0;0;4.19;30;1.99;5.37;160.96;20.78;43.02;5.17;0.00
1920.00;2040.00;2min_agg;0;15.60;0;40;897570587;15;15;5.20;39;2.47;5.56;219.09;21.95;36.38;5.25;0.00
1920.00;2040.00;2min_agg;0;90.86;0;38;897570587.118;2;2;30.29;39;14.19;10.50;409.41;4.05;326.56;9.51;183.00
1920.00;2040.00;2min_agg;28;9.02;0;30;897570588;0;0;3.01;0;1.45;5.04;141.33;26.93;6.62;4.85;0.00
1920.00;2040.00;2min_agg;0;25.98;31;8;897570589;16;16;8.66;40;4.27;10.55;409.08;12.91;208.92;10.33;0.00
1920.00;2040.00;2min_agg;0;9.28;0;6;gneE1;0;0;9.28;7;4.45;17.00;114.71;6.36;63.49;15.85;36.00
1920.00;2040.00;2min_agg;0;3.71;0;1;gneE4;0;0;3.71;1;0.54;0.97;0.97;7.40;0.14;0.33;0.00
1920.00;2040.00;2min_agg;0;125.62;0;3;gneE6;0;0;125.62;3;6.95;3.27;9.80;1.73;7.47;1.82;5.00
1920.00;2040.00;2min_agg;0;32.03;0;1;gneE9;0;0;32.03;2;14.24;13.57;20.30;0.76;18.81;16.36;14.00
2040.00;2160.00;2min_agg;0;62.38;0;7;-107270958;0;0;62.38;7;31.12;378.79;3029.64;1.08;2786.03;377.17;1785.00
2040.00;2160.00;2min_agg;9;5.01;0;6;-131361937;0;0;5.01;0;2.44;22.45;152.21;11.50;17.85;22.05;0.00
2040.00;2160.00;2min_agg;0;0.51;0;2;-343157892;0;0;0.51;0;0.24;15.11;12.74;14.16;4.40;14.76;0.00
2040.00;2160.00;2min_agg;0;11.65;0;12;-343227268;0;0;5.83;9;2.79;8.60;98.02;8.73;67.82;7.95;34.00
2040.00;2160.00;2min_agg;0;133.33;0;4;-498573406#1;0;0;133.33;4;2.90;0.91;3.63;5.73;0.25;0.04;0.00
2040.00;2160.00;2min_agg;0;111.73;13;1;-607902629#1;0;0;111.73;14;55.66;159.54;2238.79;1.08;2117.25;158.47;1239.00
2040.00;2160.00;2min_agg;0;2.33;3;0;-775228304;0;0;2.33;3;1.15;10.01;28.61;10.71;14.67;9.77;0.00
2040.00;2160.00;2min_agg;0;4.19;3;3;-775228305;0;0;4.19;6;2.02;6.11;35.40;12.34;15.45;5.81;0.00
2040.00;2160.00;2min_agg;0;273.78;14;0;107270959#6;22;22;91.26;23;45.53;317.38;6643.40;0.65;6486.38;316.74;5178.00
2040.00;2160.00;2min_agg;0;358.75;0;22;107270959#7;0;0;119.58;31;59.60;315.82;9091.21;0.68;8860.52;315.51;6786.00
2040.00;2160.00;2min_agg;34;13.70;0;37;107270959#9;0;0;4.57;0;2.23;13.20;468.66;21.97;91.14;13.01;0.00
2040.00;2160.00;2min_agg;0;18.13;13;0;131361937;0;0;18.13;15;8.99;42.14;550.34;6.12;305.36;41.51;175.00
2040.00;2160.00;2min_agg;0;2.03;0;6;131361940#1;0;0;1.02;4;0.49;23.15;97.01;17.41;28.43;22.33;0.00
2040.00;2160.00;2min_agg;0;3.34;0;6;140621781#0;0;0;3.34;7;1.63;16.18;113.96;17.88;19.64;15.94;0.00
2040.00;2160.00;2min_agg;7;2.89;0;7;140621781#1;0;0;2.89;0;1.41;9.93;69.29;20.65;2.33;9.68;0.00
2040.00;2160.00;2min_agg;0;30.85;0;6;230894418#0;0;0;15.42;6;7.48;19.00;113.98;1.88;103.86;18.09;81.00
2040.00;2160.00;2min_agg;0;7.56;0;7;230894418#2;1;1;3.78;4;1.81;15.12;88.21;6.76;65.13;14.13;37.00
2040.00;2160.00;2min_agg;0;22.93;0;30;27318402#0;0;0;7.64;30;3.42;4.17;127.30;12.29;69.06;3.86;0.00
2040.00;2160.00;2min_agg;0;19.95;0;32;27318402#0.49;0;0;4.99;31;1.74;0.89;28.01;18.75;8.37;0.63;0.00
2040.00;2160.00;2min_agg;29;11.01;0;31;27318402#0.62;0;0;3.67;0;1.79;8.16;256.10;24.36;24.05;7.97;0.00
2040.00;2160.00;2min_agg;0;11.71;0;13;27318402#5;13;13;3.90;14;1.51;1.76;24.61;12.78;13.33;1.41;0.00
2040.00;2160.00;2min_agg;0;7.40;0;15;27318402#6;0;0;2.47;15;1.10;2.45;36.75;18.94;11.52;2.21;0.00
2040.00;2160.00;2min_agg;0;4.64;0;15;27318402#7;0;0;2.32;13;1.13;9.88;135.91;25.20;11.98;9.69;0.00
2040.00;2160.00;2min_agg;12;4.15;0;12;27318402#8;0;0;2.08;0;0.94;1.98;23.49;26.34;1.52;1.79;0.00
2040.00;2160.00;2min_agg;0;71.01;25;0;29027962#0;35;35;23.67;33;11.74;67.67;1952.43;3.46;1698.81;66.15;685.00
2040.00;2160.00;2min_agg;0;64.81;0;14;29027962#1;0;0;21.60;1;10.68;171.95;1441.78;1.11;1384.21;154.39;1253.00
2040.00;2160.00;2min_agg;0;191.29;0;7;29027962#3;21;21;63.76;14;30.92;153.15;2084.09;0.63;2035.23;147.46;1757.00
2040.00;2160.00;2min_agg;0;181.44;0;14;29027962#4;5;5;60.48;12;29.48;99.39;1238.45;0.62;1204.72;98.41;1017.00
2040.00;2160.00;2min_agg;9;3.90;0;13;29027962#6;0;0;1.30;0;0.64;20.69;216.84;22.64;38.47;20.50;0.00
2040.00;2160.00;2min_agg;0;18.86;32;0;331158296#0;16;16;6.29;32;3.06;18.77;579.83;13.91;269.00;18.04;15.00
2040.00;2160.00;2min_agg;0;140.22;0;32;331158296#0.267;8;8;46.74;24;23.05;40.05;1096.60;1.75;1022.17;39.18;828.00
2040.00;2160.00;2min_agg;0;64.77;0;23;331158296#1;14;14;21.59;27;10.65;40.92;1018.66;3.32;879.94;40.17;527.00
2040.00;2160.00;2min_agg;0;9.97;0;18;331158296#2;6;6;3.32;21;1.54;3.63;73.99;18.44;23.39;3.39;0.00
2040.00;2160.00;2min_agg;0;9.17;0;21;331158296#2.100;6;6;2.29;20;1.01;1.93;40.17;21.53;7.86;1.68;0.00
2040.00;2160.00;2min_agg;0;73.86;0;21;331158296#2.118;19;19;18.47;25;8.93;22.51;527.45;2.87;458.43;21.16;203.00
2040.00;2160.00;2min_agg;0;36.16;0;50;331158298;0;0;12.05;50;5.51;5.58;281.19;12.51;152.64;5.30;0.00
2040.00;2160.00;2min_agg;0;84.39;0;49;331158298.105;19;19;28.13;41;13.81;24.22;1121.21;4.78;919.28;23.45;518.00
2040.00;2160.00;2min_agg;0;6.25;0;6;331159362#2;0;0;2.08;6;0.67;1.14;6.82;12.40;3.97;0.76;0.00
2040.00;2160.00;2min_agg;8;2.68;0;6;331159362#3;0;0;1.34;0;0.65;9.13;67.35;23.54;14.94;8.96;0.00
2040.00;2160.00;2min_agg;0;5.44;0;14;331159363#1;3;3;1.36;10;0.65;7.95;88.79;17.74;30.21;7.74;0.00
2040.00;2160.00;2min_agg;0;3.98;0;11;331159364#0;2;2;1.33;12;0.64;6.48;76.18;25.39;4.50;6.28;0.00
2040.00;2160.00;2min_agg;0;7.56;0;17;331159364#1;0;0;3.78;17;1.76;4.12;70.12;19.96;18.88;3.91;0.00
2040.00;2160.00;2min_agg;16;5.39;0;17;331159364#2;2;2;1.80;0;0.89;19.59;324.66;25.87;16.19;19.40;0.00
2040.00;2160.00;2min_agg;0;96.76;0;51;331159364#2.1476;17;17;32.25;48;15.30;12.56;633.77;4.74;495.88;11.58;167.00
2040.00;2160.00;2min_agg;0;20.28;51;0;331159364#2.526;13;13;6.76;51;3.35;45.28;2298.83;20.97;537.57;44.50;13.00
2040.00;2160.00;2min_agg;0;54.00;0;25;331159366#1;4;4;18.00;25;6.30;1.89;46.39;6.43;33.04;1.20;6.00
2040.00;2160.00;2min_agg;0;41.25;0;45;331159366#2;9;9;13.75;43;5.81;3.43;149.85;10.27;79.95;2.91;0.00
2040.00;2160.00;2min_agg;0;39.34;0;22;331159366#3;1;1;13.11;22;3.17;0.83;18.13;10.68;8.29;0.29;2.00
2040.00;2160.00;2min_agg;0;64.88;0;71;331159366#4;27;27;21.63;74;9.75;5.71;419.85;10.33;237.50;5.15;0.00
2040.00;2160.00;2min_agg;0;91.68;0;42;331159366#5;6;6;30.56;41;10.35;2.48;101.77;5.74;72.75;1.60;21.00
2040.00;2160.00;2min_agg;0;82.16;0;79;331159366#6;21;21;27.39;79;12.02;4.88;386.88;9.06;222.53;4.25;3.00
2040.00;2160.00;2min_agg;0;152.58;0;29;331159366#7;1;1;50.86;29;8.06;1.44;40.10;4.99;31.98;0.67;10.00
2040.00;2160.00;2min_agg;0;41.25;0;54;331159366#8;45;45;13.75;54;6.27;5.74;308.06;11.71;154.24;5.24;0.00
2040.00;2160.00;2min_agg;7;18.86;42;6;331159372#0;22;22;9.43;43;4.70;49.41;2461.19;22.11;462.65;49.20;0.00
2040.00;2160.00;2min_agg;0;15.10;0;44;331159372#1;7;7;7.55;42;3.69;9.50;412.31;24.48;45.40;9.29;0.00
2040.00;2160.00;2min_agg;0;30.52;0;42;331159372#2;0;0;15.26;46;7.41;9.99;437.53;12.45;237.80;9.63;65.00
2040.00;2160.00;2min_agg;0;83.19;0;31;331159372#4;3;3;27.73;32;13.27;9.85;312.76;3.69;265.53;9.36;197.00
2040.00;2160.00;2min_agg;0;10.97;0;22;331159372#6;0;0;3.66;24;1.63;2.33;53.94;19.71;14.47;2.10;0.00
2040.00;2160.00;2min_agg;0;11.12;0;24;331159372#7;1;1;3.71;24;1.46;1.04;24.88;22.80;3.88;0.82;0.00
2040.00;2160.00;2min_agg;0;7.85;0;24;331159372#7.21;0;0;3.93;23;1.91;7.37;173.95;25.72;8.36;7.18;0.00
2040.00;2160.00;2min_agg;0;191.09;0;23;331159372#8;0;0;95.55;23;1.84;0.20;4.59;26.08;0.16;0.01;0.00
2040.00;2160.00;2min_agg;19;6.68;0;23;331159372#9;1;1;3.34;0;1.64;9.61;195.62;25.93;7.28;9.42;0.00
2040.00;2160.00;2min_agg;0;18.52;0;20;331159373#0;0;0;6.17;21;2.61;3.22;66.26;10.82;39.68;2.86;0.00
2040.00;2160.00;2min_agg;0;11.19;0;28;331159373#0.23;4;4;3.73;28;1.81;8.63;246.55;21.87;47.97;8.43;0.00
2040.00;2160.00;2min_agg;0;20.27;0;25;331159373#0.40;4;4;6.76;25;2.32;1.06;26.47;15.00;11.86;0.74;0.00
2040.00;2160.00;2min_agg;29;9.08;0;28;331159373#1;6;6;4.54;0;2.25;26.21;720.02;25.40;40.46;26.02;0.00
2040.00;2160.00;2min_agg;0;4.02;9;0;331159373#3;4;4;2.01;12;1.00;28.66;286.27;20.86;67.66;28.48;0.00
2040.00;2160.00;2min_agg;0;7.50;0;10;331159374;0;0;3.75;10;1.59;2.77;27.64;12.91;14.55;2.44;0.00
2040.00;2160.00;2min_agg;0;6.00;16;0;331162256#0;11;11;3.00;17;1.50;52.45;857.69;22.81;142.12;52.25;0.00
2040.00;2160.00;2min_agg;0;5.73;0;17;331162256#1;0;0;2.87;16;1.35;3.26;54.29;25.73;3.48;3.06;0.00
2040.00;2160.00;2min_agg;0;7.04;0;16;331162256#1.100;1;1;2.35;16;1.00;1.57;25.08;22.12;5.00;1.32;0.00
2040.00;2160.00;2min_agg;0;133.33;0;3;343157891#0;0;0;133.33;4;76.58;32.13;114.80;0.33;112.11;34.80;106.00
2040.00;2160.00;2min_agg;0;133.33;0;5;343157891#1;0;0;133.33;6;66.11;59.23;335.79;0.38;326.55;41.44;303.00
2040.00;2160.00;2min_agg;0;4.77;0;2;343157891#2;0;0;4.77;2;1.94;4.74;9.48;4.55;6.37;3.33;0.00
2040.00;2160.00;2min_agg;0;133.33;0;2;343157891#3;0;0;133.33;3;44.68;88.75;220.26;0.18;218.52;50.43;211.00
2040.00;2160.00;2min_agg;0;33.00;0;0;343157892;0;0;33.00;3;16.47;2206.57;827.73;0.10;823.24;2520.94;792.00
2040.00;2160.00;2min_agg;0;133.33;0;4;343157893;0;0;133.33;8;61.12;88.68;530.50;0.43;515.28;90.67;485.00
2040.00;2160.00;2min_agg;0;133.33;0;1;343157894;0;0;133.33;1;63.63;590.43;590.39;0.06;588.07;472.65;562.00
2040.00;2160.00;2min_agg;0;66.89;0;16;343227267;2;2;16.72;19;8.12;21.09;361.85;2.37;326.74;20.25;249.00
2040.00;2160.00;2min_agg;0;7.84;0;14;343227269#1;8;8;2.61;14;1.19;3.90;54.60;16.15;22.39;3.63;0.00
2040.00;2160.00;2min_agg;0;26.32;0;7;343227269#2;0;0;8.77;6;4.26;14.57;99.60;2.51;90.36;13.75;66.00
2040.00;2160.00;2min_agg;0;7.81;0;12;343227270#0;0;0;3.90;12;1.89;21.55;234.32;11.84;127.62;20.46;76.00
2040.00;2160.00;2min_agg;0;2.33;0;4;343227270#2;0;0;1.17;4;0.55;11.87;47.46;14.70;19.72;11.03;0.00
2040.00;2160.00;2min_agg;4;2.14;0;4;343227271#4;0;0;1.07;0;0.51;10.92;43.69;16.06;19.05;10.74;0.00
2040.00;2160.00;2min_agg;0;1.38;0;3;343227271#6;3;3;0.69;3;0.33;8.93;26.78;18.65;9.82;8.75;0.00
2040.00;2160.00;2min_agg;0;2.79;0;3;343227271#7;0;0;2.79;5;1.30;11.43;38.53;10.50;24.63;9.96;4.00
2040.00;2160.00;2min_agg;3;75.16;9;4;456043498#0;11;11;25.05;4;12.48;120.04;1392.33;1.33;1323.41;117.90;1160.00
2040.00;2160.00;2min_agg;0;262.35;0;12;456043498#1;18;18;87.45;15;43.50;404.50;3805.19;0.31;3754.27;413.03;3482.00
2040.00;2160.00;2min_agg;0;6.11;0;15;456043498#3;0;0;2.04;15;0.99;10.18;152.70;20.95;39.10;9.99;0.00
